Facility Id	Facility Name	City	State	Zip Code	Address	Latitude	Longitude	Total reported direct emissions	CO2 emissions (non-biogenic) 	Methane (CH4) emissions 	Nitrous Oxide (N2O) emissions 	Stationary Combustion	Electricity Generation
1006861	DEMENNO KERDOON	COMPTON	CA	90222	2000 N. ALAMEDA ST.	33.910116	-118.221906	27478.096	27449.6	13.0	15.496	27478.096	0.0
1002177	DENCO II, LLC	MORRIS	MN	56267	227 COUNTY ROAD 22 S	45.5747	-95.9108	43297.23	43213.9	58.0	25.33	43259.98	0.0
1007709	DENVER ARAPAHOE DISPOSAL SITE-A WASTE MANAGEMENT COMPANY	AURORA	CO	80018	3500 SOUTH GUN CLUB ROAD	39.64582	-104.71626	48660.968	965.5	47646.0	49.468	1035.968	0.0
1004796	DENVER INTERNATIONAL AIRPORT	DENVER	CO	80249	8500 PENA BOULEVARD	39.83425	-104.70436	29195.636	29164.4	14.25	16.986	29195.636	0.0
1005633	DENVER REGIONAL LANDFILL	ERIE	CO	80516	1441 WELD COUNTY ROAD 6	40.024535	-105.027726	171091.5	0.0	171091.5	0.0	0.0	0.0
1005858	DENVER UNIT CO 2 RECOVERY PLANT	DENVER CITY	TX	79323	1.5 M N OF DENVER CITY ON SH 214	32.98019	-102.8172	142354.962	137453.0	4829.25	72.712	96048.588	0.0
1002610	DES MOINES COUNTY REGIONAL SOLID WASTE COMMISSION	WEST BURLINGTON	IA	52655	13758 WASHINGTON ROAD	40.836987	-91.193123	53711.95	32.7	53679.25	0.0	32.7	0.0
1003743	DES PLAINES LANDFILL	DES PLAINES	IL	60016	9800 W. CENTRAL ROAD	42.067272	-87.88575	49682.5	0.0	49682.5	0.0	0.0	0.0
1006281	DETROIT DIESEL CORPORATION	DETROIT	MI	48239	13400 W. OUTER DR.	42.37642	-83.26104	37779.146	37689.7	29.25	60.196	37779.146	0.0
1005510	DETROIT PUBLIC LIGHTING	DETROIT	MI	48209	5425 W. JEFFERSON	42.3038	-83.0904	0.0	0.0	0.0	0.0	0.0	0.0
1006388	DETROIT REFINERY	DETROIT	MI	48217	1300 SOUTH FORT STREET	42.2841	-83.1527	906553.662	899433.8	4722.75	2397.112	604305.982	0.0
1005834	DFW RECYCLING AND DISPOSAL FACILITY	LEWISVILLE	TX	75067	1600 SOUTH RAILROAD STREET	33.006709	-96.996093	125250.818	342.4	124702.5	205.918	636.068	0.0
1008310	DIAMOND SHAMROCK REFINING VALERO	THREE RIVERS	TX	78071	301 LEROY ST.	28.456667	-98.190277	718373.898	711107.899	4557.775	2708.224	574254.34	0.0
1002387	DIBOLL COMPLEX	DIBOLL	TX	75941	600 A ST	31.191713	-94.788946	34584.138	32099.3	367.25	2117.588	34584.138	0.0
1007651	DICALITE MINERALS LLC	BURNEY	CA	96013	36994 SUMMIT LAKE RD	41.0313	-121.6817	30036.964	29934.3	30.25	72.414	30036.964	0.0
1007690	DICKINSON LANDFILL INC	SPIRIT LAKE	IA	51360	2575 190TH STREET	43.371407	-95.076991	64667.7	192.2	64475.5	0.0	192.2	0.0
1001071	DIDION ETHANOL LLC	CAMBRIA	WI	53923	N7088 HWY 146	43.53731	-89.10315	89045.364	88953.3	42.0	50.064	89045.364	0.0
1005326	DIGERONIMO AGGREGATES LLC (1318270383)	INDEPENDENCE	OH	44131	8900 HEMLOCK ROAD	41.38164	-81.62357	28536.21	28315.4	80.75	140.06	28536.21	0.0
1007459	DINN TREATER	BRUNI	TX	78344		27.5344	-98.7613	0.0	0.0	0.0	0.0	0.0	0.0
1002235	DISCOVERY PRODUCER SERVICES LLC - DISCOVERY PARADIS FRACTIONATION PLANT	PARADIS	LA	70080	15849B OLD SPANISH TRAIL	29.860523	-90.453429	122922.09	122634.8	218.75	68.54	120779.696	0.0
1002628	DISCOVERY PRODUCER SERVICES LLC - LAROSE GAS PROCESSING PLANT	LAROSE	LA	70373	1474 Highway 24	29.5454	-90.39736	147213.55	145633.6	1498.0	81.95	142289.464	0.0
1003544	DISPOSAL SERVICE, INC. SANITARY LANDFILL	HURRICANE	WV	25526	1100 STATE RTE 34 S	38.4027	-82.0208	115023.7	269.2	114754.5	0.0	269.2	0.0
1006101	DISTRICT ENERGY ST PAUL INC-HANS O NYMAN	SAINT PAUL	MN	55102	76 KELLOGG BOULEVARD WEST	44.94333	-93.096815	63518.608	63131.2	142.75	244.658	63518.608	0.0
1003769	DISTRIGAS OF MASSACHUSETTS LLC	EVERETT	MA	2149	18 ROVER ST	42.393109	-71.064636	18064.536	17728.0	327.0	9.536	17745.536	0.0
1003548	DIVISION OF WILDLIFE RESOURCES LEEKAY LANDFILL	SALT LAKE CITY	UT	84128	6000 West 2100 South	40.726144	-112.031565	66541.25	0.0	66541.25	0.0	0.0	0.0
1006536	DOE RUN COMPANY	HERCULANEUM	MO	63048	881 MAIN STREET	38.2606	-90.3766	9614.564	9604.7	4.5	5.364	9614.564	0.0
1004396	DOMTAR A. W. LLC-NEKOOSA	NEKOOSA	WI	54457	301 POINT BASSE AVE.	44.3143	-89.8962	371652.528	312446.0	57527.0	1679.528	291282.688	0.0
1005994	DOMTAR AW LLC ASHDOWN MILL	ASHDOWN	AR	71822	285 HIGHWAY 71 SOUTH	33.64108	-94.11243	498013.64	474648.8	17008.5	6356.34	389269.032	0.0
1000961	DOMTAR PAPER CO LLC HAWESVILLE MILL	HAWESVILLE	KY	42348	58 WESCOR ROAD	37.894847	-86.685793	123997.458	89626.3	29544.75	4826.408	46024.45	0.0
1005345	DOMTAR PAPER COMPANY LLC	ROTHSCHILD	WI	54474	200 N GRAND AVE	44.88913	-89.6248	1605.844	1604.2	0.75	0.894	1605.844	0.0
1005959	DOMTAR PAPER KINGSPORT MILL	KINGSPORT	TN	37660	100 CLINCHFIELD STREET	36.54799	-82.56475	51082.116	46209.1	874.75	3998.266	12421.476	0.0
1000199	DON HENRY POWER CENTER	HASTINGS	NE	68901	110 NORTH MARIAN ROAD	40.583086	-98.420023	48.3	48.3	0.0	0.0	48.3	0.0
1000367	DOUBLE BUTTE DISPOSAL SITE LANDFILL	WINCHESTER	CA	92596	31710 GRAND AVE 	33.7211	-117.1032	1374.75	0.0	1374.75	0.0	0.0	0.0
1002820	DOUBLE C LIMITED	BAKERSFIELD	CA	93308	10245 OILFIELD ROAD	35.490363	-119.042957	16624.736	16607.2	8.0	9.536	16624.736	0.0
1000522	DOUGLAS COUNTY LANDFILL	OMAHA	NE	68142	126TH AND STATE STREET	41.33578	-96.1119	22939.25	0.0	22939.25	0.0	0.0	0.0
1007835	DOUGLAS COUNTY RECYCLING LANDFILL	BENNINGTON	NE	68007	14320 NORTH 216TH STREET	41.38152	-96.2526	65457.08	2250.4	63084.5	122.18	2424.58	0.0
1006908	DOVER HENNESSEY GAS PLANT	HENNESSEY	OK	73742	17210 E650 Rd	36.07306	-97.90418	72182.676	45955.5	26201.25	25.926	45979.676	0.0
1006663	DOVER MUNICIPAL LIGHT PLANT (0679010146)	DOVER	OH	44622	303 EAST BROADWAY	40.52012	-81.46759	86299.022	85611.0	251.75	436.272	86299.022	0.0
1002529	DOW AGROSCIENCES HARBOR BEACH	HARBOR BEACH	MI	48441	305 NORTH HURON	43.846111	-82.649722	58184.08	58123.8	27.5	32.78	58184.08	0.0
1002548	DOW SILICONES CORPORATION	CARROLLTON	KY	41008	4770 HIGHWAY 42 EAST	38.7074	-85.1048	143439.26	143079.8	279.0	80.46	143227.76	0.0
1002040	DOW TEXAS OPERATIONS FREEPORT	FREEPORT	TX	77541	2301 N. BRAZOSPORT BLVD. BUILDING B-101	28.9792	-95.3549	5365638.564	5247251.6	115863.5	2523.464	4500547.964	0.0
1003694	DOZIT COMPANY LANDFILL	MORGANFIELD	KY	42437	4075 STATE ROUTE 360	37.742222	-87.980556	72050.5	5.0	72045.5	0.0	5.0	0.0
1003594	DRAGON CEMENT	THOMASTON	ME	4861	107 NEW COUNTY RD	44.08401	-69.157238	405726.468	404424.2	478.0	824.268	285.744	0.0
1004197	DRY TRAIL GAS PLANT	GUYMON	OK	73942		36.9056	-101.6164	19468.858	18552.4	865.5	50.958	16797.71	0.0
1006428	DSM CHEMICALS NORTH AMERICA INCORPORATED	AUGUSTA	GA	30903	1 COLUMBIA NITROGEN ROAD	33.4381	-81.9327	438207.354	437290.7	321.25	595.404	438207.354	0.0
1001741	DSM NUTRITIONAL PRODUCTS LLC	BELVIDERE	NJ	7823	205 MACKS ISLAND DRIVE	40.8419	-75.0675	54640.69	54583.4	26.0	31.29	54640.69	0.0
1009539	DSM Nutritional Products	Kingstree	SC	29556	1416 N Williamsburg Co Hwy	33.730841	-79.805202	23983.226	16078.2	7894.0	11.026	16097.476	0.0
1008787	DTE Atlantic, LLC	Atlantic City	NJ	8401	1077 Absecon Blvd	39.370885	-74.430391	45195.812	45145.8	22.0	28.012	45195.812	0.0
1000282	DTE Calvert City, LLC	CALVERT CITY	KY	42029	480 N MAIN	37.0467	-88.3506	221520.516	221292.0	104.25	124.266	221520.516	0.0
1000173	DTE East China	EAST CHINA	MI	48054	4490 NORTH RIVER RD	42.774	-82.4818	4788.18	4782.7	2.5	2.98	0.0	4788.18
1000572	DTE Stockton	Stockton	CA	95203	2526 W. Washington St.	37.9416	-121.3273	6411.432	2214.1	603.75	3593.582	2216.292	4195.14
1000989	DTE Stoneman, LLC	CASSVILLE	WI	53806	716 JACK OAK ROAD	42.7083	-90.9853	6006.728	617.4	774.5	4614.828	2.4	6004.328
1001715	DU PONT PONTCHARTRAIN WORKS	LA PLACE	LA	70068	586 HIGHWAY 44	30.0589	-90.5241	84823.38	84735.7	40.0	47.68	84823.38	0.0
1000473	DUBUQUE METROPOLITAN SANITARY LANDFILL	Dubuque	IA	52003	101 Airborne Road	42.467498	-90.775634	33616.45	28.2	33588.25	0.0	28.2	0.0
1003297	DUKE UNIVERSITY	DURHAM	NC	27710	131 RESEARCH DR	36.008498	-78.942578	87158.4	87054.8	44.0	59.6	87158.4	0.0
1005704	DUNN PAPER INC.	PORT HURON	MI	48060	218 RIVERVIEW STREET	43.00475	-82.42318	31085.232	31052.9	14.75	17.582	31085.232	0.0
1001720	DUPONT CIRCLEVILLE PLANT	CIRCLEVILLE	OH	43113	800 DU PONT ROAD	39.55762	-82.96377	45017.88	44971.3	21.25	25.33	45017.88	0.0
1002712	DUPONT EXPERIMENTAL STATION	WILMINGTON	DE	19803	200 Powder Mill Rd	39.771222	-75.569825	83621.664	83339.1	83.5	199.064	83621.664	0.0
1004136	DUPONT KINSTON PLANT	Grifton	NC	28530	4693 N. C. HIGHWAY, 11 NORTH	35.3306	-77.4772	36545.0	36504.9	17.75	22.35	36545.0	0.0
1006917	DUPONT NUTRITION USA, INC	ROCKLAND	ME	4841	1 CROCKETTS POINT	44.107014	-69.104236	42240.826	42098.4	42.0	100.426	42240.826	0.0
1003976	DUPONT TEIJIN FILMS	CHESTER	VA	23836	3600 DISCOVERY DR	37.350627	-77.291096	35790.162	35752.6	17.0	20.562	35790.162	0.0
1007966	DURAND GLASS MANUFACTURING CO INC	MILLVILLE	NJ	8332	901 SOUTH WADE BOULEVARD	39.387565	-75.017671	86089.488	86017.7	32.75	39.038	69710.288	0.0
1003110	DUTCHESS CO RESOURCE RECOVERY FACILITY	POUGHKEEPSIE	NY	12601	98 SAND DOCK RD	41.647458	-73.942631	47580.922	45314.5	884.0	1382.422	47580.922	0.0
1006067	DYNO NOBEL INC (DONORA PLANT)	DONORA	PA	15033	1320 GALIFFA DRIVE	40.188611	-79.856389	37795.114	11925.3	5.5	25864.314	11937.356	0.0
1006100	DYNO NOBEL INCORPORATED NITROGEN DIVISION	LOUISIANA	MO	63353	11025 HIGHWAY D	39.42889	-91.032982	445541.912	5082.3	2.5	440457.112	5087.78	0.0
1001147	Dahlberg (Jackson County)	NICHOLSON	GA	30565	585 JARRETT ROAD	34.0386	-83.3972	243726.95	243442.3	120.75	163.9	752.796	242974.154
1005106	Dal-Tile Sunnyvale Mfg	SUNNYVALE	TX	75182	359 CLAY ROAD	32.766944	-96.562777	76768.66	76689.2	36.25	43.21	76768.66	0.0
1001529	Dallman	SPRINGFIELD	IL	62703	3100 STEVENSON DRIVE	39.7539	-89.6011	2592030.996	2578135.5	693.5	13201.996	2502.94	2589528.056
1007374	Dan E Karn	ESSEXVILLE	MI	48732	2742 N WEADOCK HWY	43.6425	-83.8431	3715577.854	3696133.4	976.5	18467.954	2614.04	3712963.814
1000833	Dan River	EDEN	NC	27288	900 S EDGEWOOD RD	36.4862	-79.7208	1467109.764	1465620.3	679.5	809.964	237.5	1466872.264
1007370	Daniel Electric Generating Plant	ESCATAWPA	MS	39552	13201 HIGHWAY 63	30.5335	-88.5574	6581980.84	6544917.7	13802.75	23260.39	0.0	6581980.84
1000758	Danskammer Generating Station	NEWBURGH	NY	12550	994 RIVER RD	41.573	-73.9646	15954.092	15938.2	7.25	8.642	0.0	15954.092
1002580	Danville	Danville	KY	40422	1745 Airport Blvd., Hwy 1273	37.58	-84.75	74186.344	2583.7	71601.75	0.894	2503.044	0.0
1001382	Darby Electric Generating Station	MOUNT STERLING	OH	43143	12509 ADKINS ROAD	39.7139	-83.1778	20771.624	20750.8	9.5	11.324	0.0	20771.624
1000303	Darbytown Combustion Turbine	RICHMOND	VA	23883	6001 FERGUS BLVD	37.4978	-77.368	36671.844	36592.3	26.5	53.044	0.0	36671.844
1002881	Darling Ingredients Inc.	Union City	TN	38281	2027 River Road	36.39893	-88.99401	35433.272	20430.9	14990.75	11.622	20452.272	0.0
1011551	Darling Ingredients Inc.	Newberry	IN	47449	7358 S. Griffin Road	38.911056	-87.016611	27042.666	22221.4	4808.75	12.516	22244.416	0.0
1006081	Darling Ingredients Inc.	Butler	KY	41006	1176 Bryan Griffin Rd	38.731961	-84.407214	30990.932	16340.2	14469.25	181.482	16590.432	0.0
1002960	Darling Ingredients Inc.	Jackson	MS	39272	1299 Prisock Rd.	32.159139	-90.256556	53224.15	39966.8	13235.0	22.35	40007.9	0.0
1011665	Darmac No. 2 Mine	Shelocta	PA	15774	2891 Dutch Run Road	40.69293	-79.30825	22898.0	0.0	22898.0	0.0	0.0	0.0
1009167	Dartmouth Power	DARTMOUTH	MA	2747	1 ENERGY RD.	41.6728	-70.9989	68407.15	68319.0	36.0	52.15	84.8	68322.35
1007439	Dave Gates Generating Station	Anaconda	MT	59711	241-A Willow Glen Road	46.1066	-112.8755	277020.57	276707.0	137.75	175.82	505.148	276515.422
1000990	Dave Johnston	GLENROCK	WY	82637	1591 TANK FARM ROAD	42.8378	-105.7769	5497638.45	5454577.0	15749.75	27311.7	2.0	5497636.45
1006077	Davenport Plant	BUFFALO	IA	52728	301 E FRONT ST	41.45906	-90.695252	1022729.69	1021195.0	557.25	977.44	252.25	0.0
1010949	David M Ratcliffe	De Kalb	MS	39328	5835 Highway 496	32.7976	-88.6057	556899.936	556334.4	258.0	307.536	4138.284	552761.652
1004204	Davidson County Integrated Solid Waste Management Dept.	Thomasville	NC	27360	1242 Old Highway 29	35.85308	-80.17695	45940.5	0.0	45940.5	0.0	0.0	0.0
1004537	Davis	Calvin	OK	74531		34.7888	-96.2523	16011.64	15995.2	7.5	8.94	16011.64	0.0
1000448	Dayton Avenue Substation	AMES	IA	50010	2300 PULLMAN ST	42.0269	-93.5828	427.094	425.7	0.5	0.894	0.0	427.094
1007187	De Moss Petrie Generating Station	TUCSON	AZ	85705	2501 N FLOWING WELLS ROAD	32.2511	-110.9889	4516.484	4512.1	2.0	2.384	0.0	4516.484
1001295	De Pere Energy Center	DE PERE	WI	54115	112 N 5TH ST	44.4489	-88.0731	12503.326	12485.3	7.0	11.026	0.0	12503.326
1001014	DeBary Power Plant	DEBARY	FL	32713	176 WEST HIGHBANKS RD	28.9047	-81.3319	57679.366	57587.9	34.25	57.216	5800.354	51879.012
1010634	Deadwood Cryo Plant	Garden City	TX	79739	31.952174, -101.484553	31.80809	-101.55907	92875.76	86411.3	6421.25	43.21	76752.76	0.0
1006695	Dearborn Industrial Generation	DEARBORN	MI	48121	2400 MILLER ROAD	42.3026	-83.154	2802638.308	2801411.0	446.25	781.058	1890938.524	911699.784
1011663	Decatur County Solid Waste Facility	Attapulgus	GA	39815	104 Mine Loop Road	30.749082	-84.4838	51753.25	0.0	51753.25	0.0	0.0	0.0
1006705	Decatur Energy Center	DECATUR	AL	35601	2024 HIGHWAY 20 WEST	34.6292	-87.0214	408992.884	408577.5	189.5	225.884	0.0	408992.884
1010661	Decatur-Morgan County Regional MSW Landfill	Trinty	AL	35673	500 Landfill Drive	34.625853	-87.100856	140410.75	0.0	140410.75	0.0	0.0	0.0
1006650	Decker Creek	AUSTIN	TX	78724	8003 DECKER LN	30.3036	-97.6128	232719.03	232480.9	108.5	129.63	27070.596	205648.434
1007501	Decordova	GRANBURY	TX	76048	4950 POWER PLANT COURT	32.4033	-97.6986	20257.224	20236.4	9.5	11.324	20257.224	0.0
1011212	Deep Mine #37	Norton	VA	24273	5703 Crutchfield Drive	37.18659	-82.40041	89595.0	0.0	89595.0	0.0	0.0	0.0
1009819	Deep Mine 26	Norton	VA	24273	5703 Crutchfield Drive	36.970042	-82.604399	224006.25	0.0	224006.25	0.0	0.0	0.0
1009820	Deep Mine 35	Norton	VA	24273	5703 Crutchfield Drive	36.970042	-82.604399	0.0	0.0	0.0	0.0	0.0	0.0
1009821	Deep Mine 41	Norton	VA	24273	5703 Crutchfield Drive	36.970042	-82.604399	481993.25	0.0	481993.25	0.0	0.0	0.0
1000737	Deepwater	PENNSVILLE	NJ	8070	373 NORTH BROADWAY	39.6747	-75.5015	518.948	518.4	0.25	0.298	0.0	518.948
1005589	Deer Creek Station	Elkton	SD	57026	2615 484th Ave.	44.3961	-96.5333	159764.308	159602.1	74.0	88.208	0.0	159764.308
1001932	Deer Gulch-Falcon Compressor Station	Gillette	WY	82716		44.3381	-106.1689	44778.632	44732.6	21.0	25.032	44778.632	0.0
1001231	Deer Island Treatment	WINTHROP	MA	2152	100 TAFTS AVE	42.3497	-70.9601	6939.612	6634.1	91.25	214.262	3559.868	3379.744
1000825	Deer Park Energy Center	DEER PARK	TX	77536	5665 HIGHWAY 225	29.7153	-95.1361	3491174.312	3487629.3	1617.25	1927.762	0.0	3491174.312
1011516	Deer Run Mine	Hillsboro	IL	62049	12051 N 9th Avenue, P.O. Box 457	39.15256	-89.49334	72068.25	0.0	72068.25	0.0	0.0	0.0
1001495	Deerhaven	GAINESVILLE	FL	32653	10001 NW 13TH ST	29.7586	-82.3883	955130.294	948117.7	2571.5	4441.094	6177.776	948952.518
1011204	Deerhaven Renewable	Gainesville	FL	32653	11201 NW 13th Street	29.7586	-82.3883	12400.636	1000.8	1638.25	9761.586	0.0	12400.636
1001755	Defiance Casting Operations (0320010001)	DEFIANCE	OH	43512	26427 STATE ROUTE 281 EAST	41.28244	-84.292089	163802.146	163213.5	223.0	365.646	159663.746	0.0
1011190	Delano Energy Center, LLC	Delano	CA	93215		35.790939	-119.294464	14450.296	14435.5	6.75	8.046	0.0	14450.296
1007322	Delaware City Refinery	DELAWARE CITY	DE	19706	4550 WRANGLE HILL ROAD	39.5936	-75.6337	3904282.612	3893009.9	4159.75	7112.962	2018813.954	201419.236
1011544	Delaware Compressor Station	Orla	TX	79770		31.59566	-104.07326	33716.724	33682.2	15.75	18.774	33716.724	0.0
1006038	Delaware Valley Resource Recovery Facility	CHESTER	PA	19013	10 HIGHLAND AVENUE	39.8275	-75.38728	353585.016	335612.5	7008.5	10964.016	353585.016	0.0
1006444	Delek Refining, Ltd	Tyler	TX	75702	1702 East Commerce St	32.362643	-95.280179	570102.064	562970.7	5040.0	2091.364	353532.684	0.0
1004995	Delhi (SESH) Compressor Station	Delhi	LA	71232	7281 Hwy 17	32.409368	-91.487253	124505.396	120288.0	4149.75	67.646	120388.796	0.0
1000794	Dell Power Plant	DELL	AR	72426	301 E STATE HIGHWAY 18	35.8619	-90.0253	73775.728	73701.2	34.0	40.528	1488.344	72287.384
1004513	Delmita Gas Plant	Delmita	TX	78536		26.6566	-98.4836	47709.59	42590.5	5095.25	23.84	41407.996	0.0
1006109	Delmont	Greensburg	PA	15601	160 Adele Lane Off Hwy 66 N	40.382251	-79.549157	87682.612	76446.2	11193.5	42.912	76512.112	0.0
1000674	Delray	DETROIT	MI	48209	6911 W JEFFERSON AVE	42.2947	-83.1019	8625.268	8616.5	4.0	4.768	0.0	8625.268
1005211	Delta Air Lines Inc.- Atlanta Operations	Atlanta	GA	30354	1020 Delta Blvd	33.656807	-84.423124	48036.31	47955.9	29.75	50.66	48036.31	0.0
1001263	Delta Energy Center, LLC	PITTSBURG	CA	94565	1200 ARCY LANE	38.0167	-121.8439	2014049.688	2011950.3	957.75	1141.638	0.0	2014049.688
1007700	Denver Regional North Landfill	Erie	CO	80516	1441 Weld County Rd 6	40.024535	-105.027726	4766.25	0.0	4766.25	0.0	0.0	0.0
1001329	Desert Basin Generating Station	CASA GRANDE	AZ	85222	1872 N BURRIS RD	32.9042	-111.7889	616650.464	616024.1	285.75	340.614	0.0	616650.464
1001306	Desert Star Energy Center	Boulder City	NV	89005	701 El Dorado Valley Drive	35.7867	-114.9928	619064.776	618455.4	278.0	331.376	0.0	619064.776
1006035	Desoto County Energy Park	ARCADIA	FL	34266	3800 ROAN ST NE	27.2272	-81.8092	0.0	0.0	0.0	0.0	0.0	0.0
1004125	Detroit Renewable Power LLC	Detroit	MI	48211	5700 Russell	42.368645	-83.051749	248173.692	234972.8	5146.25	8054.642	248173.692	0.0
1002492	Devon	MILFORD	CT	6460	734 NAUGATUCK AVE	41.2083	-73.1092	17724.143	17664.3	17.825	42.018	382.669	17341.474
1011309	Devro, Inc	Swansea	SC	29160	785 Old Swamp Rd	33.809722	-80.915278	19198.248	19172.8	10.25	15.198	19198.248	0.0
1010700	Diageo USVI	Kingshill	VI	850	#1 Estate Annaberg and Shannon Grove	17.714908	-64.776133	40608.324	38310.9	2189.25	108.174	38464.324	0.0
1010607	Diamond Ethanol, LLC	Levelland	TX	79336	103 S FM 2646	33.588611	-102.262778	59598.976	59527.1	38.5	33.376	59588.476	0.0
1007936	Diamond Shamrock Refining Company, L.P.	SUNRAY	TX	79086	6701 FM 119	35.951944	-101.873889	1801764.775	1785887.179	8725.0	7152.596	1060951.76	0.0
1004338	Diamond Y Compressor Station	Fort Stockton	TX	79735	6.2 MI N ON SH18, 2.3 MI W	30.856835	-102.759485	24612.308	24587.1	11.5	13.708	24612.308	0.0
1000650	Dickerson	DICKERSON	MD	20842	21200 MARTINSBURG ROAD	39.2086	-77.4644	1242019.606	1232456.5	3492.25	6070.856	0.0	1242019.606
1001294	Dighton	DIGHTON	MA	2715	1450 SOMERSET AVE	41.8312	-71.1239	379554.544	379169.3	175.75	209.494	0.0	379554.544
1008412	Dilley Treating Facility	Cotulla	TX	78014	28.596, -99.362	28.461253	-99.10135	75651.804	74845.4	769.75	36.654	27812.496	0.0
1001691	Dinuba Energy	Reedley	CA	93654	6929 Avenue 430	36.56967	-119.41843	1594.304	0.0	350.75	1243.554	1594.304	0.0
1011826	Diodes Fabtech, Inc	Lee's Summit	MO	64086	777 NW Blue Pkwy #350	38.92849	-94.40081	11103.528	4056.5	2.0	585.272	4060.884	0.0
1005947	Dixie Chemical Company	Pasadena	TX	77507	10601 Bay Area Blvd	29.612017	-95.050481	51192.108	51139.5	24.0	28.608	51192.108	0.0
1006298	Doc Bonin	LAFAYETTE	LA	70506	1120 WALKER ROAD	30.2368	-92.0476	0.0	0.0	0.0	0.0	0.0	0.0
1010214	Dodge Hill	Sturgis	KY	42459	435 Davis Mine Road	37.55754	-88.04767	84492.5	0.0	84492.5	0.0	0.0	0.0
1002852	Dogie Compressor Station	Counselor	NM	87018		36.434	-107.4807	47281.472	47232.7	22.25	26.522	47281.472	0.0
1001351	Dogwood Energy Facility	PLEASANT HILL	MO	64080	25111 E 175TH ST	38.7931	-94.3006	465732.824	465259.9	215.75	257.174	0.0	465732.824
1001416	Dolet Hills Power Station	MANSFIELD	LA	71052	963 POWER PLANT RD	32.0306	-93.5692	2958789.772	2943833.2	745.25	14211.322	0.0	2958789.772
1009054	Dollarhide Gas Plant	Andrews	TX	79714		32.14444	-103.054	52882.84	52355.8	495.75	31.29	28003.596	0.0
1001940	Dolly Varden Platform	Anchorage	AK	99503		60.80718265	-151.6351154	126825.962	120758.9	5972.0	95.062	115344.506	0.0
1010623	Dominion Energy Ohio - Chippewa Station (Stor)	Doylestown	OH	44230	17045 Galehouse Rd	40.94229	-81.68192	21123.038	15678.8	5435.0	9.238	15689.288	0.0
1003458	Dominion Energy Ohio - Robinson Station (Stor)	CANTON	OH	44718	5433 WEST BOULEVARD	40.86417	-81.465	15560.91	11221.2	4333.75	5.96	11226.86	0.0
1004192	Dominion Energy Questar - Clay Basin (Stor and Proc)	Dutch John	UT	84023		40.9917	-109.2136	79977.694	68565.3	11374.25	38.144	68619.244	0.0
1010311	Dominion Energy Questar - Eakin Station (Tran)	LYMAN	WY	82937		41.4423	-110.2431	16734.864	10236.5	6493.0	5.364	10238.864	0.0
1004089	Dominion Energy Questar - Oak Spring Station (Tran)	SPRING GLEN	UT	84526		39.6533	-110.9802	68603.998	66740.7	1825.75	37.548	66807.648	0.0
1004770	Dominion Energy Questar - Roberson Station (Tran)	Opal	WY	83124		41.6964	-110.3658	10298.926	6112.6	4182.75	3.576	6114.376	0.0
1005989	Dominion Energy Questar - Rock Springs Station (Tran)	ROCK SPRINGS	WY	82901		41.5222	-109.3128	100799.348	79740.1	21014.25	44.998	79798.748	0.0
1011529	Dominion Mine No. 36	Jewell Ridge	VA	24622	2101 Wimmer Gap Road	37.184836	-81.788447	48480.25	0.0	48480.25	0.0	0.0	0.0
1000229	Domtar Paper Company LLC - Plymouth	PLYMOUTH	NC	27962	NC HWY 149 N	35.8628	-76.7831	118776.412	77508.8	31755.75	9511.862	26143.188	0.0
1005706	Domtar Paper Company, LLC	JOHNSONBURG	PA	15845	100 CENTER ST	41.4908	-78.6767	423091.29	419513.9	1251.5	2325.89	398065.184	0.0
1000310	Donald Von Raesfeld	SANTA CLARA	CA	95054	850 DUANE AVE	37.3767	-121.9508	376099.056	375717.1	174.25	207.706	0.0	376099.056
1010563	Dos Hermanos Compressor Station	Catarina	TX	78836	28.097401N,-99.811034W	28.282395	-99.678689	32081.08	32048.2	15.0	17.88	32081.08	0.0
1001259	Doswell Limited Partnership	ASHLAND	VA	23005	10098 OLD RIDGE ROAD	37.8181	-77.4478	1754230.13	1754090.7	54.5	84.93	1657063.548	97166.582
1003887	Dougherty County - Fleming/Gaissert Rd Landfill	Albany	GA	31705	900 Gaissert Road	31.5357	-84.0244	79246.75	0.0	79246.75	0.0	0.0	0.0
1002377	Douglas Gas Plant	Douglas	WY	82633	252 Highway 59 North	42.790735	-105.356641	69657.802	66700.6	2920.25	36.952	64155.308	0.0
1002166	Dow Corning Corporation - Midland Site	Midland	MI	48686	3901 S. Saginaw Rd.	43.58891	-84.20784	89956.472	89866.6	41.0	48.872	89956.472	0.0
1005702	Doyle Energy Facility	MONROE	GA	30656	1318 GRATIS ROAD	33.8376	-83.6996	11176.46	11165.5	5.0	5.96	0.0	11176.46
1001689	Drake Cement	Paulden	AZ	86334	5001 E. Drake Rd.	34.9811	-112.376291	363499.67	362541.0	350.75	607.92	0.0	0.0
1010575	Dresden Energy Facility	Dresden	OH	43821	9595 McGlade School Road	40.09399	-82.02394	1468775.352	1467282.6	681.0	811.752	76919.06	1391856.292
1005652	Dry Creek Landfill	White City	OR	97503	5500 Highway 140	42.380897	-122.774588	65330.542	0.0	65269.75	60.792	86.792	0.0
